ParticipantNo,Trial,AttendedColor,Reward,EventType,Response,RT
37,556,2,0,1,0,NaN
37,556,2,0,2,1,583
37,559,2,0,2,1,583
37,561,1,0,2,2,442
37,561,1,0,2,0,NaN
37,561,1,0,2,0,NaN
37,562,2,0,2,0,NaN
37,562,2,0,2,1,451
37,566,1,0,2,0,NaN
37,566,1,0,1,1,509
37,566,1,0,2,0,NaN
37,568,2,0,2,1,641
37,569,2,0,2,0,NaN
37,569,2,0,2,1,433
37,571,1,0,1,0,NaN
37,571,1,0,1,0,NaN
37,571,1,0,1,1,375
37,572,2,0,1,0,NaN
37,572,2,0,2,1,450
37,573,2,0,2,0,NaN
37,573,2,0,1,0,NaN
37,573,2,0,2,1,509
37,574,1,0,1,0,NaN
37,574,1,0,2,2,458
37,575,2,0,2,0,NaN
37,575,2,0,1,0,NaN
37,575,2,0,1,2,451
37,576,2,0,2,1,517
37,576,2,0,1,0,NaN
37,577,1,0,1,0,NaN
37,578,1,0,1,0,NaN
37,578,1,0,1,1,416
37,579,2,0,2,1,417
37,579,2,0,1,0,NaN
37,580,2,0,1,3,NaN
37,580,2,0,1,3,NaN
37,581,2,0,2,0,NaN
37,581,2,0,2,1,434
37,587,1,0,1,1,375
37,587,1,0,2,0,NaN
37,589,2,0,2,1,424
37,590,2,0,1,2,493
37,591,1,0,1,0,NaN
37,591,1,0,1,1,417
37,591,1,0,2,0,NaN
37,592,2,0,2,1,533
37,592,2,0,1,0,NaN
37,594,2,0,1,0,NaN
37,594,2,0,2,0,NaN
37,596,1,0,1,1,426
37,597,1,0,1,0,NaN
37,597,1,0,1,1,441
38,1,2,0,2,0,NaN
38,1,2,0,2,1,641
38,3,2,0,1,3,NaN
38,6,1,0,2,0,NaN
38,6,1,0,1,0,NaN
38,6,1,0,2,2,608
38,7,1,0,2,3,NaN
38,8,2,0,1,3,NaN
38,8,2,0,1,3,NaN
38,9,2,0,1,0,NaN
38,9,2,0,2,1,575
38,10,2,0,2,0,NaN
38,10,2,0,2,0,NaN
38,10,2,0,2,0,NaN
38,12,2,0,2,1,725
38,14,2,0,1,0,NaN
38,14,2,0,1,0,NaN
38,14,2,0,2,1,558
38,15,2,0,2,1,524
38,16,2,0,2,1,533
38,17,2,0,2,0,NaN
38,17,2,0,2,1,875
38,17,2,0,2,0,NaN
38,20,1,0,2,3,NaN
38,20,1,0,2,3,NaN
38,21,1,0,1,0,NaN
38,22,1,0,1,0,NaN
38,24,2,0,1,0,NaN
38,24,2,0,1,0,NaN
38,24,2,0,2,1,709
38,25,1,0,1,1,525
38,25,1,0,2,0,NaN
38,26,1,0,2,0,NaN
38,26,1,0,1,0,NaN
38,26,1,0,1,1,550
38,29,2,0,1,3,NaN
38,29,2,0,1,3,NaN
38,29,2,0,1,3,NaN
38,31,2,0,1,0,NaN
38,31,2,0,2,1,467
38,32,1,0,1,1,592
38,33,2,0,2,0,NaN
38,33,2,0,2,1,717
38,34,2,0,1,0,NaN
38,34,2,0,2,0,NaN
38,34,2,0,2,1,583
38,35,1,0,1,1,442
38,35,1,0,2,0,NaN
38,35,1,0,2,0,NaN
38,36,1,0,1,0,NaN
38,36,1,0,1,1,551
38,40,1,0,2,0,NaN
38,40,1,0,2,2,391
38,42,2,0,2,0,NaN
38,42,2,0,2,1,500
38,43,1,0,1,0,NaN
38,43,1,0,1,1,458
38,44,1,0,2,3,NaN
38,44,1,0,2,3,NaN
38,45,2,0,2,0,NaN
38,45,2,0,2,0,NaN
38,45,2,0,2,1,667
38,46,1,0,2,3,NaN
38,46,1,0,2,3,NaN
38,47,1,0,2,3,NaN
38,48,2,0,1,3,NaN
38,49,1,0,2,3,NaN
38,49,1,0,2,3,NaN
38,50,1,0,1,0,NaN
38,50,1,0,1,0,NaN
38,51,2,0,1,3,NaN
38,51,2,0,1,3,NaN
38,52,1,0,1,1,509
38,52,1,0,2,0,NaN
38,54,2,0,1,0,NaN
38,54,2,0,2,0,NaN
38,54,2,0,2,1,442
38,56,1,0,1,0,NaN
38,56,1,0,2,0,NaN
38,56,1,0,1,1,592
38,59,2,0,1,3,NaN
38,59,2,0,1,3,NaN
38,60,1,0,1,1,767
38,60,1,0,2,0,NaN
38,61,1,0,2,3,NaN
38,62,1,0,1,1,757
38,63,2,0,1,0,NaN
38,63,2,0,2,1,808
38,64,1,0,1,0,NaN
38,64,1,0,1,0,NaN
38,64,1,0,1,1,693
38,65,1,0,2,0,NaN
38,65,1,0,2,0,NaN
38,65,1,0,1,1,434
38,66,2,0,2,1,526
38,67,1,0,2,3,NaN
38,67,1,0,2,3,NaN
38,68,1,0,1,1,651
38,69,2,0,2,1,484
38,70,2,0,1,3,NaN
38,71,1,0,2,3,NaN
38,71,1,0,2,3,NaN
38,71,1,0,2,3,NaN
38,72,2,0,2,0,NaN
38,72,2,0,1,0,NaN
38,73,2,0,1,0,NaN
38,73,2,0,2,1,467
38,74,2,0,1,0,NaN
38,74,2,0,2,1,559
38,76,1,0,2,2,517
38,77,2,0,1,0,NaN
38,77,2,0,2,1,642
38,77,2,0,1,0,NaN
38,79,2,0,2,1,692
38,79,2,0,1,0,NaN
38,79,2,0,1,0,NaN
38,80,2,0,1,3,NaN
38,80,2,0,1,3,NaN
38,81,2,0,1,0,NaN
38,81,2,0,2,1,575
38,82,2,0,2,0,NaN
38,82,2,0,1,3,NaN
38,83,2,0,1,3,NaN
38,83,2,0,2,0,NaN
38,84,2,0,2,0,NaN
38,84,2,0,2,1,500
38,84,2,0,1,0,NaN
38,86,2,0,1,0,NaN
38,86,2,0,2,0,NaN
38,88,2,0,2,1,467
38,89,2,0,2,1,651
38,89,2,0,1,0,NaN
38,91,1,0,1,1,574
38,91,1,0,2,0,NaN
38,93,2,0,1,0,NaN
38,93,2,0,1,0,NaN
38,93,2,0,2,1,675
38,94,1,0,2,0,NaN
38,94,1,0,2,2,392
38,97,1,0,1,0,NaN
38,97,1,0,2,2,491
38,97,1,0,1,0,NaN
38,98,1,0,1,1,592
38,99,1,0,2,0,NaN
38,99,1,0,1,1,533
38,99,1,0,2,0,NaN
38,101,1,0,1,0,NaN
38,101,1,0,1,0,NaN
38,101,1,0,1,1,392
38,105,2,0,1,3,NaN
38,108,1,0,2,0,NaN
38,108,1,0,1,1,492
38,110,2,0,1,3,NaN
38,111,1,0,2,0,NaN
38,111,1,0,1,0,NaN
38,111,1,0,1,1,550
38,112,1,0,2,0,NaN
38,112,1,0,1,0,NaN
38,112,1,0,1,1,557
38,114,1,0,2,3,NaN
38,114,1,0,2,3,NaN
38,115,2,0,2,0,NaN
38,116,1,0,1,0,NaN
38,116,1,0,2,3,NaN
38,117,2,0,1,3,NaN
38,121,2,0,2,1,867
38,121,2,0,1,0,NaN
38,123,2,0,1,0,NaN
38,123,2,0,2,0,NaN
38,123,2,0,1,0,NaN
38,125,1,0,2,2,766
38,126,1,0,1,0,NaN
38,126,1,0,1,0,NaN
38,126,1,0,2,2,434
38,128,2,0,2,1,483
38,128,2,0,1,0,NaN
38,128,2,0,1,0,NaN
38,131,1,0,1,0,NaN
38,131,1,0,1,1,584
38,135,1,0,1,0,NaN
38,135,1,0,1,1,601
38,135,1,0,1,0,NaN
38,136,2,0,2,1,583
38,142,2,0,2,1,492
38,143,1,0,1,0,NaN
38,143,1,0,1,1,558
38,151,2,0,1,0,NaN
38,151,2,0,2,1,551
38,157,2,0,1,3,NaN
38,157,2,0,1,3,NaN
38,157,2,0,1,3,NaN
38,159,2,0,2,1,666
38,162,1,0,1,1,617
38,162,1,0,2,0,NaN
38,163,1,0,2,3,NaN
38,164,1,0,1,1,583
38,164,1,0,2,0,NaN
38,167,2,0,1,3,NaN
38,167,2,0,1,3,NaN
38,168,1,0,2,0,NaN
38,168,1,0,1,1,525
38,171,2,0,2,1,774
38,171,2,0,1,0,NaN
38,172,1,0,1,1,459
38,174,2,0,2,0,NaN
38,174,2,0,1,0,NaN
38,174,2,0,2,1,408
38,175,2,0,1,2,575
38,175,2,0,1,0,NaN
38,175,2,0,1,0,NaN
38,176,2,0,2,0,NaN
38,176,2,0,2,1,566
38,176,2,0,1,0,NaN
38,178,1,0,1,1,467
38,178,1,0,2,0,NaN
38,179,1,0,1,0,NaN
38,179,1,0,2,0,NaN
38,180,1,0,2,0,NaN
38,180,1,0,1,0,NaN
38,180,1,0,1,1,425
38,181,2,0,2,1,733
38,181,2,0,2,0,NaN
38,182,1,0,1,1,734
38,184,1,0,2,3,NaN
38,185,1,0,2,3,NaN
38,189,1,0,2,3,NaN
38,189,1,0,2,3,NaN
38,189,1,0,2,3,NaN
38,191,1,0,2,0,NaN
38,191,1,0,2,0,NaN
38,191,1,0,1,1,650
38,192,1,0,2,3,NaN
38,193,2,0,2,1,583
38,196,1,0,1,0,NaN
38,196,1,0,1,1,491
38,197,2,0,1,3,NaN
38,199,2,0,1,0,NaN
38,199,2,0,2,1,466
38,200,1,0,2,0,NaN
38,200,1,0,1,1,508
38,201,1,0,1,0,NaN
38,201,1,1,1,1,692
38,202,2,0,2,0,NaN
38,202,2,0,1,3,NaN
38,202,2,0,1,3,NaN
38,203,2,1,2,1,440
38,204,2,0,1,0,NaN
38,204,2,0,2,1,582
38,205,2,0,1,3,NaN
38,209,1,0,2,3,NaN
38,210,2,1,2,0,NaN
38,210,2,1,2,1,717
38,212,2,0,1,3,NaN
38,212,2,0,1,3,NaN
38,216,2,1,2,0,NaN
38,216,2,1,2,1,500
38,217,1,0,2,0,NaN
38,217,1,0,1,1,601
38,218,2,1,2,0,NaN
38,218,2,0,1,0,NaN
38,219,1,0,2,0,NaN
38,219,1,0,1,1,641
38,221,2,1,2,0,NaN
38,221,2,0,2,0,NaN
38,221,2,1,2,1,708
38,222,1,0,2,3,NaN
38,227,2,1,2,1,566
38,228,2,0,1,3,NaN
38,228,2,0,1,3,NaN
38,229,1,0,1,0,NaN
38,229,1,0,1,1,500
38,230,2,0,1,0,NaN
38,230,2,0,1,0,NaN
38,230,2,1,2,1,691
38,234,2,0,2,1,550
38,234,2,0,1,0,NaN
38,236,2,0,1,3,NaN
38,239,2,0,1,3,NaN
38,239,2,0,1,3,NaN
38,239,2,0,1,3,NaN
38,240,2,1,2,1,643
38,242,1,0,2,2,591
38,243,1,0,1,0,NaN
38,243,1,0,2,0,NaN
38,243,1,1,1,1,451
38,244,2,0,1,3,NaN
38,244,2,0,1,3,NaN
38,246,2,1,2,0,NaN
38,246,2,1,2,1,509
38,247,2,1,2,0,NaN
38,247,2,0,1,0,NaN
38,249,2,1,2,0,NaN
38,249,2,0,1,0,NaN
38,249,2,1,2,1,766
38,250,1,0,2,3,NaN
38,251,2,1,2,0,NaN
38,251,2,0,1,0,NaN
38,251,2,0,2,1,584
38,252,2,1,2,1,524
38,252,2,0,1,0,NaN
38,256,1,0,2,3,NaN
38,257,2,0,2,1,533
38,257,2,0,1,0,NaN
38,258,1,0,1,1,791
38,260,2,0,2,0,NaN
38,260,2,1,2,1,533
38,260,2,0,1,0,NaN
38,261,2,1,2,1,542
38,263,1,0,2,0,NaN
38,263,1,0,1,1,508
38,263,1,0,1,0,NaN
38,265,2,0,1,0,NaN
38,265,2,0,2,1,742
38,265,2,1,2,0,NaN
38,267,1,0,2,0,NaN
38,267,1,0,1,1,441
38,267,1,0,2,0,NaN
38,268,2,1,2,0,NaN
38,269,2,1,2,0,NaN
38,270,2,1,2,0,NaN
38,270,2,1,2,1,584
38,270,2,0,1,0,NaN
38,273,2,0,1,0,NaN
38,273,2,1,2,1,526
38,273,2,0,1,0,NaN
38,274,2,1,2,0,NaN
38,274,2,0,1,3,NaN
38,274,2,0,1,3,NaN
38,275,1,0,1,1,517
38,278,2,1,2,0,NaN
38,278,2,1,2,1,517
38,279,2,0,1,0,NaN
38,279,2,0,2,1,549
38,279,2,0,1,0,NaN
38,280,1,0,2,3,NaN
38,280,1,0,2,3,NaN
38,282,1,0,2,0,NaN
38,282,1,0,2,0,NaN
38,282,1,0,1,1,575
38,283,2,0,1,3,NaN
38,283,2,1,2,0,NaN
38,286,2,0,1,3,NaN
38,287,1,0,1,0,NaN
38,287,1,0,2,0,NaN
38,287,1,0,1,1,401
38,289,1,0,2,3,NaN
38,289,1,0,2,3,NaN
38,290,1,0,1,1,516
38,290,1,0,1,0,NaN
38,291,1,0,2,0,NaN
38,291,1,0,1,0,NaN
38,291,1,1,1,1,534
38,292,1,0,2,3,NaN
38,294,1,0,2,0,NaN
38,294,1,0,1,0,NaN
38,294,1,0,2,2,517
38,295,2,1,2,0,NaN
38,296,2,1,2,1,533
38,297,2,0,1,0,NaN
38,297,2,1,2,1,675
38,298,1,0,2,3,NaN
38,298,1,0,2,3,NaN
38,299,1,0,2,0,NaN
38,299,1,0,1,1,550
38,299,1,0,2,0,NaN
38,302,1,0,2,0,NaN
38,302,1,0,1,0,NaN
38,302,1,0,1,1,458
38,304,1,1,1,0,NaN
38,304,1,1,1,0,NaN
38,304,1,0,1,1,550
38,306,1,0,2,2,459
38,306,1,1,1,0,NaN
38,310,1,0,2,3,NaN
38,312,2,0,1,0,NaN
38,312,2,0,2,1,608
38,316,1,0,2,3,NaN
38,317,1,0,1,1,533
38,319,2,0,1,3,NaN
38,320,1,0,2,2,701
38,320,1,0,1,0,NaN
38,321,1,0,1,1,667
38,323,1,0,2,0,NaN
38,323,1,0,2,0,NaN
38,323,1,0,2,2,559
38,324,1,0,2,0,NaN
38,324,1,0,1,1,458
38,326,1,0,2,3,NaN
38,326,1,0,2,3,NaN
38,327,2,0,1,3,NaN
38,327,2,0,1,3,NaN
38,328,2,0,1,0,NaN
38,328,2,0,1,0,NaN
38,328,2,1,2,1,725
38,330,2,1,2,1,725
38,331,2,0,1,0,NaN
38,331,2,0,2,0,NaN
38,331,2,1,2,1,542
38,333,2,0,1,3,NaN
38,335,1,0,1,0,NaN
38,335,1,0,1,1,491
38,335,1,1,1,0,NaN
38,338,2,1,2,0,NaN
38,338,2,0,1,2,625
38,338,2,0,1,0,NaN
38,339,2,0,1,0,NaN
38,339,2,1,2,1,600
38,339,2,1,2,0,NaN
38,340,1,1,1,0,NaN
38,340,1,0,1,0,NaN
38,340,1,1,1,1,675
38,341,1,0,2,3,NaN
38,341,1,0,2,3,NaN
38,342,1,0,2,3,NaN
38,342,1,0,2,3,NaN
38,344,1,0,2,0,NaN
38,344,1,0,1,1,575
38,346,1,0,2,3,NaN
38,346,1,0,2,3,NaN
38,348,1,0,1,0,NaN
38,348,1,1,1,0,NaN
38,348,1,0,1,1,792
38,349,2,0,1,0,NaN
38,349,2,0,2,1,634
38,350,1,0,1,0,NaN
38,350,1,0,2,0,NaN
38,350,1,0,1,1,684
38,354,2,0,1,3,NaN
38,355,2,0,1,3,NaN
38,355,2,0,1,3,NaN
38,357,1,0,2,0,NaN
38,357,1,0,1,1,500
38,357,1,0,2,0,NaN
38,360,1,0,2,3,NaN
38,362,2,0,1,3,NaN
38,363,1,0,1,0,NaN
38,363,1,0,1,0,NaN
38,363,1,0,1,1,493
38,364,1,0,2,2,667
38,367,1,0,2,3,NaN
38,369,1,1,1,1,516
38,370,1,0,2,3,NaN
38,370,1,0,2,3,NaN
38,372,2,1,2,0,NaN
38,372,2,1,2,1,383
38,376,2,0,1,0,NaN
38,376,2,1,2,1,507
38,378,2,1,2,0,NaN
38,378,2,1,2,0,NaN
38,378,2,1,2,1,583
38,379,1,0,1,1,483
38,380,2,1,2,1,750
38,381,2,0,1,3,NaN
38,383,2,0,1,0,NaN
38,383,2,1,2,1,667
38,383,2,0,1,0,NaN
38,384,1,0,1,0,NaN
38,384,1,0,1,1,408
38,385,2,0,1,3,NaN
38,385,2,0,1,3,NaN
38,386,1,0,1,0,NaN
38,386,1,0,2,2,692
38,386,1,0,2,0,NaN
38,387,1,0,2,3,NaN
38,388,1,0,1,0,NaN
38,388,1,0,2,3,NaN
38,391,1,0,1,0,NaN
38,392,1,1,1,0,NaN
38,392,1,0,1,0,NaN
38,392,1,0,1,1,491
38,393,1,0,1,0,NaN
38,393,1,0,2,2,441
38,396,2,0,1,3,NaN
38,397,1,0,2,0,NaN
38,397,1,0,1,1,467
38,398,2,0,1,0,NaN
38,398,2,1,2,1,459
38,398,2,0,1,0,NaN
38,400,1,0,2,0,NaN
38,400,1,0,2,2,559
38,402,1,0,2,3,NaN
38,403,1,0,1,0,NaN
38,403,1,0,1,1,500
38,404,1,0,2,3,NaN
38,405,2,0,1,3,NaN
38,405,2,0,1,3,NaN
38,406,2,0,1,0,NaN
38,406,2,0,2,1,425
38,409,1,0,2,3,NaN
38,410,1,0,1,0,NaN
38,410,1,0,2,3,NaN
38,410,1,0,2,3,NaN
38,411,2,0,2,1,467
38,411,2,0,1,0,NaN
38,412,1,0,1,0,NaN
38,412,1,0,2,0,NaN
38,412,1,0,1,1,441
38,414,2,0,2,0,NaN
38,414,2,0,2,1,508
38,414,2,0,1,0,NaN
38,415,1,0,1,1,441
38,415,1,0,2,0,NaN
38,415,1,0,2,0,NaN
38,416,2,0,1,0,NaN
38,416,2,0,2,1,567
38,418,2,0,2,0,NaN
38,418,2,0,1,0,NaN
38,418,2,0,2,1,583
38,423,2,0,1,3,NaN
38,423,2,0,1,3,NaN
38,423,2,0,1,3,NaN
38,425,1,0,2,0,NaN
38,425,1,0,1,1,450
38,427,1,0,2,0,NaN
38,427,1,0,1,1,592
38,427,1,0,2,0,NaN
38,428,1,0,1,0,NaN
38,430,1,0,1,0,NaN
38,430,1,0,2,0,NaN
38,430,1,0,1,1,551
38,431,1,0,2,3,NaN
38,432,2,0,2,0,NaN
38,432,2,0,1,0,NaN
38,432,2,0,1,2,526
38,435,1,0,1,1,558
38,435,1,0,2,0,NaN
38,436,2,0,1,3,NaN
38,437,2,0,1,0,NaN
38,437,2,0,2,1,467
38,438,1,0,2,0,NaN
38,438,1,0,1,1,467
38,439,1,0,1,0,NaN
38,439,1,0,1,1,500
38,440,1,0,2,3,NaN
38,443,2,0,2,0,NaN
38,445,2,0,2,0,NaN
38,445,2,0,2,0,NaN
38,445,2,0,2,1,392
38,446,1,0,2,0,NaN
38,446,1,0,1,1,492
38,448,2,0,2,0,NaN
38,448,2,0,2,1,483
38,448,2,0,1,0,NaN
38,451,1,0,1,0,NaN
38,451,1,0,2,0,NaN
38,451,1,0,1,1,550
38,452,2,0,2,0,NaN
38,452,2,0,2,1,608
38,453,1,0,2,0,NaN
38,453,1,0,1,1,467
38,454,1,0,1,0,NaN
38,454,1,0,1,0,NaN
38,454,1,0,1,1,517
38,455,2,0,2,0,NaN
38,455,2,0,2,1,500
38,456,2,0,2,0,NaN
38,456,2,0,2,1,550
38,459,2,0,1,0,NaN
38,460,1,0,2,2,466
38,464,2,0,2,1,617
38,466,2,0,2,0,NaN
38,466,2,0,2,1,675
38,467,1,0,1,0,NaN
38,467,1,0,2,3,NaN
38,468,1,0,2,2,493
38,472,2,0,2,0,NaN
38,472,2,0,1,0,NaN
38,472,2,0,1,2,591
38,473,2,0,2,1,517
38,473,2,0,1,0,NaN
38,476,1,0,2,0,NaN
38,476,1,0,1,1,450
38,477,2,0,2,1,458
38,480,2,0,2,0,NaN
38,480,2,0,1,0,NaN
38,480,2,0,1,0,NaN
38,481,2,0,2,0,NaN
38,481,2,0,1,3,NaN
38,481,2,0,1,3,NaN
38,482,2,0,1,0,NaN
38,482,2,0,1,0,NaN
38,482,2,0,2,1,550
38,483,2,0,2,0,NaN
38,483,2,0,1,0,NaN
38,483,2,0,2,1,500
38,484,2,0,2,0,NaN
38,484,2,0,2,0,NaN
38,484,2,0,1,2,491
38,486,1,0,2,3,NaN
38,486,1,0,2,3,NaN
38,487,1,0,2,0,NaN
38,487,1,0,1,1,524
38,491,1,0,2,3,NaN
38,492,2,0,2,0,NaN
38,492,2,0,1,0,NaN
38,492,2,0,2,1,458
38,493,2,0,1,3,NaN
38,494,2,0,2,0,NaN
38,494,2,0,2,1,484
38,497,2,0,2,1,516
38,498,2,0,2,1,433
38,498,2,0,1,0,NaN
38,499,2,0,1,0,NaN
38,499,2,0,2,1,525
38,501,2,0,2,0,NaN
38,501,2,0,2,1,533
38,501,2,0,2,0,NaN
38,503,1,0,1,0,NaN
38,503,1,0,1,1,417
38,503,1,0,2,0,NaN
38,504,1,0,1,0,NaN
38,504,1,0,1,1,434
38,505,2,0,2,0,NaN
38,505,2,0,1,2,575
38,509,2,0,2,0,NaN
38,509,2,0,1,2,500
38,511,1,0,2,0,NaN
38,511,1,0,2,2,467
38,514,2,0,1,3,NaN
38,516,1,0,2,3,NaN
38,516,1,0,1,0,NaN
38,517,2,0,1,3,NaN
38,518,1,0,1,0,NaN
38,518,1,0,1,0,NaN
38,518,1,0,1,1,566
38,520,1,0,2,0,NaN
38,520,1,0,2,0,NaN
38,520,1,0,1,1,475
38,522,1,0,1,1,600
38,523,1,0,1,0,NaN
38,523,1,0,2,0,NaN
38,523,1,0,1,1,417
38,526,1,0,1,1,526
38,527,2,0,1,3,NaN
38,529,2,0,2,0,NaN
38,529,2,0,1,0,NaN
38,529,2,0,1,2,484
38,531,1,0,2,3,NaN
38,531,1,0,2,3,NaN
38,532,1,0,1,0,NaN
38,532,1,0,2,0,NaN
38,532,1,0,1,1,575
38,534,1,0,2,0,NaN
38,534,1,0,1,0,NaN
38,534,1,0,1,1,550
38,535,1,0,1,1,442
38,535,1,0,2,0,NaN
38,537,1,0,1,0,NaN
38,537,1,0,1,1,441
38,538,2,0,1,0,NaN
38,538,2,0,1,2,492
38,539,2,0,2,1,649
38,540,2,0,2,0,NaN
38,540,2,0,1,3,NaN
38,542,2,0,1,2,450
38,542,2,0,1,0,NaN
38,543,2,0,1,0,NaN
38,543,2,0,2,0,NaN
38,543,2,0,2,1,441
38,544,1,0,2,2,724
38,545,2,0,2,0,NaN
38,546,1,0,2,0,NaN
38,546,1,0,2,2,708
38,547,1,0,1,1,450
38,547,1,0,2,0,NaN
38,548,2,0,1,0,NaN
38,548,2,0,1,0,NaN
38,548,2,0,2,1,642
38,549,1,0,1,0,NaN
38,549,1,0,1,0,NaN
38,549,1,0,1,1,549
38,550,2,0,1,3,NaN
38,550,2,0,1,3,NaN
38,551,1,0,2,3,NaN
38,551,1,0,2,3,NaN
38,552,1,0,2,3,NaN
38,552,1,0,2,3,NaN
38,553,2,0,1,3,NaN
38,553,2,0,1,3,NaN
38,555,1,0,2,0,NaN
38,555,1,0,1,0,NaN
38,555,1,0,1,1,608
38,558,1,0,2,0,NaN
38,558,1,0,1,1,592
38,558,1,0,2,0,NaN
38,560,1,0,1,1,667
38,560,1,0,2,0,NaN
38,562,1,0,2,3,NaN
38,565,2,0,2,1,566
38,567,2,0,1,3,NaN
38,567,2,0,1,3,NaN
38,569,2,0,1,0,NaN
38,569,2,0,2,1,541
38,570,2,0,2,1,808
38,572,1,0,2,0,NaN
38,572,1,0,1,0,NaN
38,572,1,0,1,1,443
38,573,1,0,1,1,541
38,577,1,0,2,0,NaN
38,577,1,0,2,2,850
38,578,1,0,1,0,NaN
38,581,1,0,2,0,NaN
38,581,1,0,2,0,NaN
38,581,1,0,1,1,483
38,582,2,0,1,3,NaN
38,583,1,0,2,3,NaN
38,587,2,0,2,0,NaN
38,587,2,0,2,1,467
38,588,1,0,1,1,590
38,589,1,0,1,1,508
38,590,2,0,1,2,592
38,592,2,0,1,0,NaN
38,592,2,0,1,2,658
38,593,2,0,2,1,500
38,595,2,0,2,1,550
38,598,2,0,1,0,NaN
38,598,2,0,1,0,NaN
38,598,2,0,1,2,491
38,600,1,0,2,3,NaN
38,600,1,0,2,3,NaN
40,3,1,0,1,1,550
40,3,1,0,2,0,NaN
40,4,2,0,2,1,775
40,5,2,0,2,0,NaN
40,6,1,0,2,0,NaN
40,6,1,0,2,0,NaN
40,6,1,0,1,1,591
40,10,1,0,1,1,691
40,11,2,0,2,0,NaN
40,11,2,0,2,1,542
40,13,1,0,2,0,NaN
40,13,1,0,1,0,NaN
40,13,1,0,2,0,NaN
40,14,2,0,1,3,NaN
40,15,2,0,2,1,575
40,15,2,0,1,0,NaN
40,16,1,0,1,0,NaN
40,16,1,0,1,1,666
40,17,1,0,2,0,NaN
40,17,1,0,2,0,NaN
40,17,1,0,1,1,592
40,19,1,0,1,0,NaN
40,19,1,0,1,1,583
40,19,1,0,2,0,NaN
40,20,1,0,1,0,NaN
40,21,1,0,1,1,667
40,22,2,0,1,0,NaN
40,22,2,0,2,1,467
40,22,2,0,1,0,NaN
40,23,2,0,2,0,NaN
40,25,1,0,2,3,NaN
40,26,2,0,1,3,NaN
40,27,2,0,1,0,NaN
40,27,2,0,2,1,492
40,27,2,0,1,0,NaN
40,28,2,0,1,0,NaN
40,28,2,0,1,0,NaN
40,28,2,0,2,1,492
40,29,2,0,2,0,NaN
40,29,2,0,1,3,NaN
40,30,2,0,2,0,NaN
40,30,2,0,2,0,NaN
40,33,2,0,1,3,NaN
40,33,2,0,1,3,NaN
40,33,2,0,1,3,NaN
40,34,2,0,2,1,784
40,35,1,0,2,0,NaN
40,35,1,0,2,2,575
40,38,1,0,2,3,NaN
40,40,1,0,2,0,NaN
40,40,1,0,1,1,808
40,41,1,0,2,3,NaN
40,41,1,0,2,3,NaN
40,41,1,0,2,3,NaN
40,42,1,0,1,1,575
40,42,1,0,2,0,NaN
40,43,2,0,1,0,NaN
40,43,2,0,2,1,525
40,45,1,0,2,3,NaN
40,45,1,0,2,3,NaN
40,46,1,0,2,3,NaN
40,47,2,0,2,0,NaN
40,47,2,0,1,3,NaN
40,47,2,0,1,3,NaN
40,49,2,0,1,0,NaN
40,49,2,0,2,1,533
40,49,2,0,1,0,NaN
40,54,2,0,1,3,NaN
40,54,2,0,1,3,NaN
40,54,2,0,1,3,NaN
40,55,1,0,2,0,NaN
40,55,1,0,1,0,NaN
40,56,1,0,1,1,660
40,60,1,0,2,3,NaN
40,60,1,0,2,3,NaN
40,63,1,0,1,0,NaN
40,63,1,0,1,1,708
40,66,2,0,1,0,NaN
40,66,2,0,1,0,NaN
40,66,2,0,2,1,559
40,67,2,0,1,3,NaN
40,67,2,0,1,3,NaN
40,68,1,0,1,1,601
40,68,1,0,2,0,NaN
40,72,1,0,1,0,NaN
40,72,1,0,2,0,NaN
40,76,2,0,2,1,675
40,76,2,0,2,0,NaN
40,81,1,0,1,1,583
40,81,1,0,2,0,NaN
40,81,1,0,2,0,NaN
40,83,1,0,1,0,NaN
40,83,1,0,1,0,NaN
40,83,1,0,1,1,458
40,84,2,0,1,0,NaN
40,84,2,0,1,0,NaN
40,84,2,0,2,1,557
40,86,2,0,1,0,NaN
40,86,2,0,2,1,517
40,86,2,0,1,0,NaN
40,88,2,0,2,0,NaN
40,88,2,0,1,0,NaN
40,88,2,0,2,1,642
40,90,2,0,2,0,NaN
40,90,2,0,1,0,NaN
40,90,2,0,2,0,NaN
40,92,1,0,1,0,NaN
40,92,1,0,1,1,475
40,92,1,0,2,0,NaN
40,93,1,0,1,1,550
40,93,1,0,2,0,NaN
40,94,2,0,2,0,NaN
40,94,2,0,2,0,NaN
40,94,2,0,2,1,542
40,97,2,0,1,3,NaN
40,99,2,0,1,0,NaN
40,99,2,0,2,1,559
40,99,2,0,2,0,NaN
40,101,2,0,2,0,NaN
40,101,2,0,2,0,NaN
40,101,2,0,2,1,857
40,103,1,0,1,1,684
40,103,1,0,2,0,NaN
40,105,1,0,1,0,NaN
40,105,1,0,1,0,NaN
40,105,1,0,1,1,441
40,106,2,0,1,3,NaN
40,107,1,0,1,0,NaN
40,107,1,0,1,1,583
40,108,1,0,1,0,NaN
40,108,1,0,1,0,NaN
40,108,1,0,2,2,474
40,109,2,0,2,0,NaN
40,113,2,0,1,0,NaN
40,113,2,0,2,1,616
40,114,2,0,1,3,NaN
40,114,2,0,1,3,NaN
40,116,1,0,1,0,NaN
